handleId,fieldType,Name,Price,SKU,Image,Description,Brand,Colorway,InStock
balenciaga-triple-s-clear-sole-navy,Product,Balenciaga Triple S Clear Sole Navy,995.00,541624W09O14107,https://images.stockx.com/images/Balenciaga-Triple-S-Clear-Sole-Navy-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1607663037,,Balenciaga,Navy,in_stock
balenciaga-track-sandal-clear-sole-gray-(w),Product,Balenciaga Track Sandal Clear Sole Gray (W),995.00,655948W2CC21200,https://images.stockx.com/images/Balenciaga-Track-Sandal-Clear-Sole-Gray-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1658171468,,Balenciaga,Gray,in_stock
balenciaga-triple-s-pink-teal-(women's),Product,Balenciaga Triple S Pink Teal (Women's),975.00,524039-W09O-M9054,https://images.stockx.com/images/Balenciaga-Triple-S-Pink-Teal.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616558409,,Balenciaga,White,in_stock
balenciaga-triple-s-faded-beige-(women's),Product,Balenciaga Triple S Faded Beige (Women's),1090.00,524039W3CN39700,https://images.stockx.com/images/Balenciaga-Triple-S-Faded-Beige-W.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1631816454,,Balenciaga,Beige/White,in_stock
balenciaga-track-white-black-(women's),Product,Balenciaga Track White Black (Women's),975.00,542436W3AC19010,https://images.stockx.com/images/Balenciaga-Track-White-Black-W-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1670596712,,Balenciaga,White/Black,in_stock
balenciaga-track.2-multicolor,Product,Balenciaga Track.2 Multicolor,895.00,568614W2GN37560,https://images.stockx.com/images/Balenciaga-Track2-Multicolor-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1607657611,,Balenciaga,Orange/Yellow,in_stock
balenciaga-speed-clear-sole-black-white-(women's),Product,Balenciaga Speed Clear Sole Black White (Women's),850.00,607543W2DB61010,https://images.stockx.com/images/Balenciaga-Speed-Clear-Sole-Black-White-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616694400,,Balenciaga,Black/White,in_stock
balenciaga-triple-s-beige-(women's),Product,Balenciaga Triple S Beige (Women's),975.00,524039W2FW19700,https://images.stockx.com/images/Balenciaga-Triple-S-Beige-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1614197446,,Balenciaga,Beige,in_stock
balenciaga-speed-graffiti-beige-black-(women's),Product,Balenciaga Speed Graffiti Beige Black (Women's),850.00,605942W2DB79710,https://images.stockx.com/images/Balenciaga-Speed-Graffiti-Beige-Black-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1611953899,,Balenciaga,Beige/Black,in_stock
balenciaga-speed-trainer-clear-sole-black-fluo-pin,Product,Balenciaga Speed Trainer Clear Sole Black Fluo Pink (Women's),995.00,607543W2DBW1051,https://images.stockx.com/images/Balenciaga-Speed-Trainer-Clear-Sole-Black-Fluo-Pink-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1626087436,,Balenciaga,Black/Fluo Pink,in_stock
balenciaga-city-pool-slide-los-angeles-black,Product,Balenciaga City Pool Slide Los Angeles Black,395.00,689031W1S9A1010,https://images.stockx.com/images/Balenciaga-City-Pool-Slide-Los-Angeles-Black.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1652297811,,Balenciaga,Black/White,in_stock
balenciaga-track-slide-sandal-baby-light-blue-(w),Product,Balenciaga Track Slide Sandal Baby Light Blue (W),725.00,617543W2CC14850,https://images.stockx.com/images/Balenciaga-Track-Slide-Sandal-Baby-Light-Blue-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1644205077,,Balenciaga,Light Blue,in_stock
balenciaga-track-slide-black,Product,Balenciaga Track Slide Black,550.00,618083W2NA11000,https://images.stockx.com/images/Balenciaga-Track-Slide-Black.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1614567337,,Balenciaga,Black,in_stock
balenciaga-x-pander-pink-silver-(women's),Product,Balenciaga X-Pander Pink Silver (Women's),1250.00,653870W2RA55012,https://images.stockx.com/images/Balenciaga-Pander-Pink-Silver-W-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1665467410,,Balenciaga,Pink/Silver,in_stock
balenciaga-triple-s-fluo-pink-white-(women's),Product,Balenciaga Triple S Fluo Pink White (Women's),975.00,524039W2CA35390,https://images.stockx.com/images/Balenciaga-Triple-S-Fluo-Pink-White-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616694456,,Balenciaga,Pink/White,in_stock
balenciaga-triple-s-clear-sole-yellow-(women's),Product,Balenciaga Triple S Clear Sole Yellow (Women's),1090.00,544351W2FF17320,https://images.stockx.com/images/Balenciaga-Triple-S-Clear-Sole-Yellow-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616694453,,Balenciaga,Yellow,in_stock
balenciaga-speed-2.0-pink-white-(women's),Product,Balenciaga Speed 2.0 Pink White (Women's),1050.00,654045W2DI25691,https://images.stockx.com/images/Balenciaga-Speed-20-Pink-White-W.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1631816415,,Balenciaga,Pink/White,in_stock
balenciaga-triple-s-yellow-grey,Product,Balenciaga Triple S Yellow Grey,775.00,536737W09OH1293,https://images.stockx.com/images/Balenciaga-Triple-S-Yellow-Grey.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1614197470,,Balenciaga,Grey/Yellow,in_stock
balenciaga-speed-trainer-burgundy,Product,Balenciaga Speed Trainer Burgundy,780.00,530353W05G06016,https://images.stockx.com/images/Balenciaga-Speed-Trainer-Burgundy.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616182247,,Balenciaga,Burgundy,in_stock
balenciaga-speed-3.0-beige,Product,Balenciaga Speed 3.0 Beige,950.00,654532W2DN29710,https://images.stockx.com/images/Balenciaga-Speed-30-Beige.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1631716791,,Balenciaga,Beige,in_stock
balenciaga-triple-s-clear-sole-fluo-yellow-(women',Product,Balenciaga Triple S Clear Sole Fluo Yellow (Women's),995.00,544351-W2FF-17320,https://images.stockx.com/images/Balenciaga-Triple-S-Clear-Sole-Fluo-Yellow-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616182357,,Balenciaga,Yellow,in_stock
balenciaga-triple-s-faded-green,Product,Balenciaga Triple S Faded Green,1090.00,536737W3CN33900,https://images.stockx.com/images/Balenciaga-Triple-S-Faded-Green.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1631716793,,Balenciaga,Green/White,in_stock
balenciaga-all-over-logo-speed-2.0-beige,Product,Balenciaga All Over Logo Speed 2.0 Beige,995.00,617239W2DBO9910,https://images.stockx.com/images/Balenciaga-All-Over-Logo-Speed-20-Beige.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1631716789,,Balenciaga,Beige/Black,in_stock
balenciaga-pool-slide-lime,Product,Balenciaga Pool Slide Lime,275.00,565826-W1S803501,https://images.stockx.com/images/Balenciaga-Pool-Slide-Lime.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1614567423,,Balenciaga,Lime,in_stock
balenciaga-track-sandal-white-(w),Product,Balenciaga Track Sandal White (W),595.00,617543W2CC19000,https://images.stockx.com/images/Balenciaga-Track-Sandal-White-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1614567435,,Balenciaga,White,in_stock
balenciaga-speed-clear-sole-yellow-fluo-(women's),Product,Balenciaga Speed Clear Sole Yellow Fluo (Women's),825.00,607543W05GJ1048,https://images.stockx.com/images/Balenciaga-Speed-Clear-Sole-Yellow-Fluo-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1644205000,,Balenciaga,Black/Yellow,in_stock
balenciaga-triple-s-red-clear-sole,Product,Balenciaga Triple S Red Clear Sole,995.00,541624W09O16500/541624W2CE16500,https://images.stockx.com/images/Balenciaga-Triple-S-Red-Clear-Sole.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1607662606,,Balenciaga,Red,in_stock
balenciaga-triple-s-clear-sole-dark-grey,Product,Balenciaga Triple S Clear Sole Dark Grey,1150.00,541624W2GA11801,https://images.stockx.com/images/Balenciaga-Triple-S-Clear-Sole-Dark-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1649865194,,Balenciaga,Grey,in_stock
balenciaga-triple-s-clear-sole-white-(women's),Product,Balenciaga Triple S Clear Sole White (Women's),1090.00,544351W2FB19000,https://images.stockx.com/images/Balenciaga-Triple-S-Clear-Sole-White-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616694451,,Balenciaga,White,in_stock
balenciaga-track-slide-black/grey,Product,Balenciaga Track Slide Black/Grey,550.00,618083W2FL11560,https://images.stockx.com/images/Balenciaga-Track-Slide-Black-Grey.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1614567529,,Balenciaga,Black/Grey/Red,in_stock
balenciaga-track-metallic-light-blue,Product,Balenciaga Track Metallic Light Blue,1090.00,542023W2FS84200,https://images.stockx.com/images/Balenciaga-Track-Metallic-Light-Blue.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1649259855,,Balenciaga,Light Blue,in_stock
balenciaga-track-sandal-clear-sole-white-black-(w),Product,Balenciaga Track Sandal Clear Sole White Black (W),995.00,655948W2CC59010,https://images.stockx.com/images/Balenciaga-Track-Sandal-Clear-Sole-White-Black-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1658171469,,Balenciaga,White/Black,in_stock
balenciaga-track-triple-silver,Product,Balenciaga Track Triple Silver,1050.00,542023W2FS38100,https://images.stockx.com/images/Balenciaga-Track-Triple-Silver.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1619027470,,Balenciaga,Silver,in_stock
balenciaga-city-pool-slide-paris-green,Product,Balenciaga City Pool Slide Paris Green,395.00,689031W1S9A3901,https://images.stockx.com/images/Balenciaga-City-Pool-Slide-Paris-Green.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1652297827,,Balenciaga,Green/White,in_stock
balenciaga-track-trainer-lime,Product,Balenciaga Track Trainer Lime,895.00,542023W2LA13501,https://images.stockx.com/images/Balenciaga-Track-Trainer-Lime-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1641573128,,Balenciaga,Yellow,in_stock
balenciaga-triple-s-clear-sole-orange,Product,Balenciaga Triple S Clear Sole Orange,1150.00,541624W2GA17510,https://images.stockx.com/images/Balenciaga-Triple-S-Clear-Sole-Orange-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1643887400,,Balenciaga,Orange,in_stock
balenciaga-triple-s-curry-(women's),Product,Balenciaga Triple S Curry (Women's),975.00,524039W09O27070,https://images.stockx.com/images/Balenciaga-Triple-S-Curry-W-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616580847,,Balenciaga,Cream/White,in_stock
balenciaga-triple-s-vanille-(women's),Product,Balenciaga Triple S Vanille (Women's),950.00,524039W09O69787-/-524039W09OM9787,https://images.stockx.com/images/Balenciaga-Triple-S-Vanille-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1607655964,,Balenciaga,Beige/Black,in_stock
balenciaga-speed-trainer-gray-green-(women's),Product,Balenciaga Speed Trainer Gray Green (Women's),780.00,525715W05G01342,https://images.stockx.com/images/Balenciaga-Speed-Trainer-Gray-Green-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1617296441,,Balenciaga,Grey/Green,in_stock
balenciaga-pool-slides-pink-black-(w),Product,Balenciaga Pool Slides Pink Black (W),360.00,565547W1S805878,https://images.stockx.com/images/Balenciaga-Pool-Slides-Pink-Black-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1623941447,,Balenciaga,Pink/Black,in_stock
balenciaga-track-sandal-white,Product,Balenciaga Track Sandal White,595.00,617542W2CC19000,https://images.stockx.com/images/Balenciaga-Track-Sandal-White.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1614567405,,Balenciaga,White,in_stock
balenciaga-pool-slide-yellow,Product,Balenciaga Pool Slide Yellow,350.00,565826W1S807710,https://images.stockx.com/images/Balenciaga-Pool-Slide-Yellow.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1652297810,,Balenciaga,Yellow/Black,in_stock
balenciaga-pool-siides-black,Product,Balenciaga Pool SIides Black,275.00,565826W1S841000,https://images.stockx.com/images/Balenciaga-Pool-SIides-Black.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1620661855,,Balenciaga,Black,in_stock
balenciaga-speed-2.0-lace-up-beige,Product,Balenciaga Speed 2.0 Lace Up Beige,975.00,617258W2DB19710,https://images.stockx.com/images/Balenciaga-Speed-20-Lace-Up-Beige.png?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1631716792,,Balenciaga,Beige,in_stock
balenciaga-speed-lace-up-clear-sole-kaki,Product,Balenciaga Speed Lace Up Clear Sole Kaki,895.00,617255W2DBL3300,https://images.stockx.com/images/Balenciaga-Speed-Lace-Up-Clear-Sole-Kaki.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1619027427,,Balenciaga,Kaki,in_stock
balenciaga-chunky-slide-white-(w),Product,Balenciaga Chunky Slide White (W),495.00,654315W1S899000,https://images.stockx.com/images/Balenciaga-Chunky-Slide-White-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1652297810,,Balenciaga,White,in_stock
balenciaga-speed-trainer-nior,Product,Balenciaga Speed Trainer Nior,780.00,587286W15A11020,https://images.stockx.com/images/Balenciaga-Speed-Trainer-Nior-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1609769326,,Balenciaga,Grey/White,in_stock
balenciaga-speed-2.0-white-(women's),Product,Balenciaga Speed 2.0 White (Women's),1050.00,654045W2DI29091,https://images.stockx.com/images/Balenciaga-Speed-20-White-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1623941447,,Balenciaga,White,in_stock
balenciaga-pool-slide-black-fluo-green-(w),Product,Balenciaga Pool Slide Black Fluo Green (W),295.00,565547W1S811030,https://images.stockx.com/images/Balenciaga-Pool-Slide-Black-Fluo-Green-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616694365,,Balenciaga,Black/Green,in_stock
balenciaga-track-fluo-green,Product,Balenciaga Track Fluo Green,975.00,542023W3AB13801,https://images.stockx.com/images/Balenciaga-Track-Fluo-Green.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1627915271,,Balenciaga,Green,in_stock
balenciaga-trooper-rubber-boot-grey-(w),Product,Balenciaga Trooper Rubber Boot Grey (W),695.00,679326W0FO81030,https://images.stockx.com/images/Balenciaga-Trooper-Rubber-Boot-Grey-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1644276220,,Balenciaga,Grey/Grey,in_stock
balenciaga-track-sandal-clear-sole-white-(w),Product,Balenciaga Track Sandal Clear Sole White (W),995.00,655948W2CC29000,https://images.stockx.com/images/Balenciaga-Track-Sandal-Clear-Sole-White-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1658171468,,Balenciaga,White,in_stock
balenciaga-track-sandal-silver,Product,Balenciaga Track Sandal Silver,895.00,617542W2FS68100,https://images.stockx.com/images/Balenciaga-Track-Sandal-Silver.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1619027457,,Balenciaga,Silver,in_stock
balenciaga-track-sandal-orange-white-(w),Product,Balenciaga Track Sandal Orange White (W),750.00,617543W2FH19059,https://images.stockx.com/images/Balenciaga-Track-Sandal-Orange-White-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616694433,,Balenciaga,Orange/White,in_stock
balenciaga-speed-2.0-neon-orange-(women's),Product,Balenciaga Speed 2.0 Neon Orange (Women's),895.00,617196W2DBH7521,https://images.stockx.com/images/Balenciaga-Speed-20-Neon-Orange-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1618510640,,Balenciaga,Orange,in_stock
balenciaga-track-sandal-silver-(w),Product,Balenciaga Track Sandal Silver (W),895.00,617543W2FS68100,https://images.stockx.com/images/Balenciaga-Track-Sandal-Silver-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616694435,,Balenciaga,Silver,in_stock
balenciaga-track-sandal-rose-bubble-gum-(w),Product,Balenciaga Track Sandal Rose Bubble Gum (W),595.00,617543W2CC15213,https://images.stockx.com/images/Balenciaga-Track-Sandal-Rose-Bubble-Gum-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1614567398,,Balenciaga,Pink,in_stock
balenciaga-track-trainers-black-bordeaux,Product,Balenciaga Track Trainers Black Bordeaux,895.00,542023W1GB16162,https://images.stockx.com/images/Balenciaga-Track-Trainers-Black-Bordeaux-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1607662586,,Balenciaga,Black/Red/Yellow,in_stock
balenciaga-triple-s-silver-black-(2019)-(women's),Product,Balenciaga Triple S Silver Black (2019) (Women's),950.00,524039W09O31081,https://images.stockx.com/images/Balenciaga-Triple-S-Silver-Black-2019-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616566739,,Balenciaga,Black/Silver/Red,in_stock
balenciaga-triple-s-white-silver,Product,Balenciaga Triple S White Silver,1050.00,536737W2FS41200,https://images.stockx.com/images/Balenciaga-Triple-S-White-Silver.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1638308444,,Balenciaga,White/Silver,in_stock
balenciaga-triple-s-silver-(women's),Product,Balenciaga Triple S Silver (Women's),1150.00,524039W2FS28100,https://images.stockx.com/images/Balenciaga-Triple-S-Silver-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616694461,,Balenciaga,Silver,in_stock
balenciaga-speed-2.0-white-stripe,Product,Balenciaga Speed 2.0 White Stripe,975.00,674617W2F609467,https://images.stockx.com/images/Balenciaga-Speed-20-White-Stripe-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1644222650,,Balenciaga,White/Red/Blue/Yellow,in_stock
balenciaga-triple-s-clear-sole-green-(women's),Product,Balenciaga Triple S Clear Sole Green (Women's),1150.00,544351W2GA14500,https://images.stockx.com/images/Balenciaga-Triple-S-Clear-Sole-Green-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1638984536,,Balenciaga,Green,in_stock
balenciaga-x-crocs-pool-slide-sandals-black,Product,Balenciaga x Crocs Pool Slide Sandals Black,565.00,677386W1S8E1000,https://images.stockx.com/images/Balenciaga-x-Crocs-Pool-Slide-Sandal-Black.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1646776409,,Balenciaga,Black,in_stock
balenciaga-track-2.0-pink,Product,Balenciaga Track 2.0 Pink,1050.00,568615W3AG15000,https://images.stockx.com/images/Balenciaga-Track-20-Pink.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1649552832,,Balenciaga,Pink,in_stock
balenciaga-track-worn-out-in-white-black,Product,Balenciaga Track Worn Out In White Black,995.00,542023W1GC49010,https://images.stockx.com/images/Balenciaga-Track-Worn-Out-In-White-Black.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1619027475,,Balenciaga,White/Black,in_stock
balenciaga-track-white-green,Product,Balenciaga Track White Green,1050.00,542023W3AC29035,https://images.stockx.com/images/Balenciaga-Track-White-Green-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1683204698,,Balenciaga,White/Green,in_stock
balenciaga-track-mule-white-(women's),Product,Balenciaga Track Mule White (Women's),895.00,653813W3CP39000,https://images.stockx.com/images/Balenciaga-Track-Mule-White-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616694430,,Balenciaga,White,in_stock
balenciaga-x-pander-blue-grey,Product,Balenciaga X-Pander Blue Grey,1290.00,653871W2RA44012,https://images.stockx.com/images/Balenciaga-Pander-Blue-Grey-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1654153915,,Balenciaga,Blue Grey,in_stock
balenciaga-defender-grey,Product,Balenciaga Defender Grey,1090.00,685613W2RA61200,https://images.stockx.com/images/Balenciaga-Defender-Grey.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1652297811,,Balenciaga,Grey,in_stock
balenciaga-triple-s-purple-yellow-blue-(women's),Product,Balenciaga Triple S Purple Yellow Blue (Women's),975.00,524039-W09O-M9465,https://images.stockx.com/images/Balenciaga-Triple-S-Purple-Yellow-Blue-W-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1609769388,,Balenciaga,Off White,in_stock
balenciaga-slides-black-glow,Product,Balenciaga Slides Black Glow,975.00,656434W1S861073,https://images.stockx.com/images/Balenciaga-Slides-Black-Glow.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1638839647,,Balenciaga,Black/Glow (W),in_stock
balenciaga-speed-trainer-lace-up-gris-acier,Product,Balenciaga Speed Trainer Lace Up Gris Acier,770.00,585030W1HP01249,https://images.stockx.com/images/Balenciaga-Speed-Trainer-Lace-Up-Gris-Acier.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1614202277,,Balenciaga,Grey,in_stock
balenciaga-triple-s-clear-sole-white-fluo-yellow,Product,Balenciaga Triple S Clear Sole White Fluo Yellow,995.00,541624W2FR19073,https://images.stockx.com/images/Balenciaga-Triple-S-Clear-Sole-White-Fluo-Yellow.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616556700,,Balenciaga,White/Yellow,in_stock
balenciaga-triple-s-clear-sole-leather-free-light-,Product,Balenciaga Triple S Clear Sole Leather Free Light Blue Grey Light Purple White (Women's),1150.00,544351W2GA39944,https://images.stockx.com/images/Balenciaga-Triple-S-Clear-Sole-Leather-Free-Light-Blue-Grey-Light-Purple-White-W.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1671538273,,Balenciaga,Light Blue/Grey/Light Purple/White,in_stock
balenciaga-track-trainers-black-orange-(women's),Product,Balenciaga Track Trainers Black Orange (Women's),895.00,542436W1GC11054,https://images.stockx.com/images/Balenciaga-Track-Trainers-Black-Orange-W-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1638549963,,Balenciaga,Black/Orange/Pink,in_stock
balenciaga-triple-s-neon-pink-(women's),Product,Balenciaga Triple S Neon Pink (Women's),950.00,524039W09OH6470,https://images.stockx.com/images/Balenciaga-Triple-S-Neon-Pink-W-Product.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1607655952,,Balenciaga,Neon Pink/Black,in_stock
balenciaga-track.2-khaki,Product,Balenciaga Track.2 Khaki,975.00,568614W3AE12311,https://images.stockx.com/images/Balenciaga-Track2-Khaki.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1616182103,,Balenciaga,Khaki/Black,in_stock
balenciaga-track-slide-sandal-dark-navy,Product,Balenciaga Track Slide Sandal Dark Navy,650.00,618083W2NA14195,https://images.stockx.com/images/Balenciaga-Track-Slide-Sandal-Dark-Navy.jpg?fit=fill&bg=FFFFFF&w=500&h=500&fm=webp&auto=compress&trim=color&q=90&dpr=2&updated_at=1619027467,,Balenciaga,Dark Navy,in_stock
