handleId,fieldType,Name,Price,SKU,Image,Description,InStock
adidas-yeezy-450-stone-teal-ID1632,Product,adidas Yeezy 450 Stone Teal,210.00,ID1632,https://image.goat.com/attachments/product_template_pictures/images/090/180/153/original/1103844_00.png.png,"The adidas Yeezy 450 ‘Stone Teal’ delivers a stealthy colorway of the lifestyle silhouette. A neutral grey finish is applied to the one-piece knit upper, secured with traditional lace closure and a stretchy sock-like collar. A hint of teal along the back heel adds a subtle pop of color, disrupting the shoe’s monochrome palette. The lightweight build is mounted on a PU-injected midsole, featuring distinctive lines that give the sneaker its unique, one-of-a-kind aesthetic.",in_stock
bape-x-forum-low-84-'30th-anniversary---blue'-ID4772,Product,BAPE x Forum Low 84 '30th Anniversary - Blue',180.00,ID4772,https://image.goat.com/attachments/product_template_pictures/images/089/144/356/original/1192975_00.png.png,"Celebrating the influential streetwear brand’s 30th anniversary, the BAPE x adidas Forum Low 84 ‘’Blue’ updates the heritage hoops shoe with a street-ready aesthetic. BAPE’s ABC Camo print in varying shades of blue is applied to the leather upper, contrasted by white paneling on the toe box and midfoot. The latter is accented with navy three-stripes, while metallic silver 30th anniversary branding decorates the tongue tag and lace dubrae. Anchoring the sneaker is a durable cupsole, highlighted by aged sidewalls and a navy rubber outsole.",in_stock
gucci-ace-panther-457131-A38G0-9064,Product,Gucci Ace Panther,670.00,457131-A38G0-9064,https://image.goat.com/attachments/product_template_pictures/images/007/963/729/original/457131_A38G0_9064.png.png,The ‘Panther’ edition of Gucci’s classic low-top Ace sneaker is adorned with an iconic embroidered black panther appliqué. The premium white leather upper features green snake detailing at the heel and a full-length textured rubber outsole.,in_stock
jordan-14-retro-black-white-487471-016,Product,Jordan 14 Retro Black White,210.00,487471-016,https://image.goat.com/attachments/product_template_pictures/images/094/517/070/original/1295127_00.png.png,"The Air Jordan 14 Retro ‘Black White’ arrives in an essential two-tone colorway. Crafted from black suede, the upper features an asymmetrical collar and stitched lines throughout the side panel. On the lateral side, a Jumpman badge takes inspiration from Ferrari’s prancing horse emblem. White accents stand out on the black Phylon midsole, enhanced with encapsulated Zoom Air cushioning in the forefoot and heel. A herringbone-pattern rubber outsole delivers grippy traction underfoot.",in_stock
jordan-3-retro-fear-pack-(2023)-CT8532-080,Product,Jordan 3 Retro Fear Pack (2023),200.00,CT8532-080,https://image.goat.com/attachments/product_template_pictures/images/094/065/966/original/1128539_00.png.png,"The 2023 edition of the Air Jordan 3 Retro ‘Fear’ brings back a 2013 AJ3 colorway that was originally released alongside an Air Jordan 4 and 5. A dark grey nubuck upper is complemented with tonal elephant print overlays at the forefoot and heel. Black suede is utilized on the collar and tongue, featuring a stitched Jumpman logo in Total Orange. The vibrant color is repeated on the shoe’s eyelets, along with a second Jumpman icon on the back heel. An orange-tinged Air-sole unit adds lightweight cushioning to a tri-tone polyurethane midsole.",in_stock
jordan-3-retro-fear-pack-(2023)-(gs)-DM0967-080,Product,Jordan 3 Retro Fear Pack (2023) (GS),150.00,DM0967-080,https://image.goat.com/attachments/product_template_pictures/images/095/166/152/original/1235750_00.png.png,"Offered in grade school sizing, the 2023 edition of the Air Jordan 3 Retro GS ‘Fear’ revives a sleek colorway originally released in 2013. The upper is crafted from dark grey nubuck with tonal elephant print overlays at the forefoot and heel. Total Orange accents land on the shoe’s eyelets, along with Jumpman branding hits at the tongue and molded heel tab. The mid-top rides on an Air-assisted foam midsole, featuring a crisp white finish with a contrasting topline in a gradient blend of grey and black.",in_stock
jordan-5-retro-a-ma-maniére-dusk-FD1330-001,Product,Jordan 5 Retro A Ma Maniére Dusk,225.00,FD1330-001,https://image.goat.com/attachments/product_template_pictures/images/094/454/166/original/1243221_00.png.png,"The A Ma Maniére x Air Jordan 5 Retro ‘Dusk’ reunites the creative partners on a two sneaker collaborative pack. This pair carries a black nubuck upper, updated with a slimmed-down collar and pre-yellowed quarter panel netting formed with an interlocking series of A Ma Maniére’s signature ‘A’ logo. ‘Nike Air’ branding is embroidered on the back heel in tonal fashion, while silver reflective tongues display mismatched Jumpman and A Ma Maniére branding. The sneaker sits atop a matching black polyurethane midsole with shark-tooth detailing in a dark burgundy hue. A pre-aged translucent rubber outsole featuring the Atlanta-based retailer’s logo provides durable traction underfoot.",in_stock
jordan-13-retro-wheat-(2023)-(gs)-DJ3003-171,Product,Jordan 13 Retro Wheat (2023) (GS),160.00,DJ3003-171,https://image.goat.com/attachments/product_template_pictures/images/094/896/160/original/DJ3003_171.png.png,"Made for big kids, the 2023 edition of the Air Jordan 13 Retro GS ‘Wheat’ brings back a two-tone colorway originally released in 2004. The upper features white leather construction on the shoe’s dimpled overlays and toe, along with beige suede paneling that extends from the midfoot and around the heel. A green-tinted holograph ‘eye’ adorns the lateral collar, while an embroidered Jumpman graces the tongue. Lightweight cushioning arrives via a white Phylon midsole, partially wrapped in beige synthetic suede and supported by a panther-paw rubber outsole.",in_stock
jordan-4-retro-se-craft-medium-olive-(gs)-FB9928-200,Product,Jordan 4 Retro SE Craft Medium Olive (GS),160.00,FB9928-200,https://image.goat.com/attachments/product_template_pictures/images/094/872/719/original/1270595_00.png.png,"Made for big kids, the Air Jordan 4 Retro SE GS Craft in ‘Olive’ features a layered upper in nubuck and suede. Quarter panels are updated with embossed suede in a gridded pattern, replacing the TPU netting of the original. Contrasting black accents settle on the shoe’s leather support wings, molded eyelets and textile collar lining. A cream-colored Jumpman logo adorns the woven tongue tag and semi-translucent back tab. Undergirding the sneaker is a lightweight foam midsole with visible Air-sole cushioning.",in_stock
jordan-4-retro-se-craft-medium-olive-(ps)-FB9929-200,Product,Jordan 4 Retro SE Craft Medium Olive (PS),100.00,FB9929-200,https://image.goat.com/attachments/product_template_pictures/images/094/861/532/original/FB9929_200.png.png,"Built for little kids, the Air Jordan 4 Retro SE GS Craft in ‘Olive’ makes use of a layered upper in a tonal blend of nubuck and suede. The quarter panel discards the TPU netting of the original in favor of embossed suede in a gridded pattern. Black textile lines the collar, matching the eyelets and leather support wings. A cream-hued Jumpman logo adorns the tongue and semi-translucent back tab. The mid-top rests on a white foam midsole, supported by a herringbone-traction rubber outsole.",in_stock
jordan-5-retro-a-ma-maniére-dawn-(women's)-FZ5758-004,Product,Jordan 5 Retro A Ma Maniére Dawn (Women's),225.00,FZ5758-004,https://image.goat.com/attachments/product_template_pictures/images/095/078/025/original/1243222_00.png.png,"Launching as part of a two-piece collaborative pack, the A Ma Maniére x Women’s Air Jordan 5 Retro ‘Dawn’ sports a pale grey leather upper, revised with a slimmed-down collar and pre-yellowed quarter panel netting formed with A Ma Maniére’s ‘A’ logo. Additional branding elements include an embroidered ‘23’ on the lateral heel, Nike Air branding on the back heel, and mismatched Jumpman and ‘A’ logos on each silver reflective tongue. Blue shark tooth detailing enlivens a black polyurethane midsole with visible Air-sole cushioning in the heel. A pre-aged translucent rubber outsole features a herringbone traction pattern for optimal grip.",in_stock
jordan-2-retro-origins-DR8884-101,Product,Jordan 2 Retro Origins,175.00,DR8884-101,https://image.goat.com/attachments/product_template_pictures/images/094/646/977/original/1212031_00.png.png,"The Air Jordan 2 Retro ‘Origins’ showcases a distinctive color scheme that nods to the shoe’s premium roots. (The original 1986 release paired an elegant Swooshless design with made-in-Italy construction.) This pair dons a white leather upper with faux lizard skin on the midfoot overlay. The latter is outlined in two-tone piping in red and green, with the contrasting hues making a repeat appearance on the Nike-branded heel tab. Crimson textile lines the high-cut collar, matching the embossed Wings logo that decorates the tongue. A vintage off-white finish is applied to the polyurethane midsole, fitted with encapsulated Air-sole cushioning and supported by a two-tone rubber outsole.",in_stock
jordan-2-retro-origins-(gs)-DQ8562-101,Product,Jordan 2 Retro Origins (GS),140.00,DQ8562-101,https://image.goat.com/attachments/product_template_pictures/images/095/277/464/original/1212038_00.png.png,"Made for big kids, the Air Jordan 2 Retro GS ‘Origins’ gets dressed in a color scheme that references the silhouette’s continental provenance. (The original 1986 launch paired premium materials with made-in-Italy craftsmanship.) Built with smooth white leather, the upper retains the lizard-textured overlay of the OG AJ2. The midfoot panel is surrounded by red and green piping, with the contrasting hues making repeat appearances on the shoe’s heel and interior lining. Branding elements include a Nike wordmark on the back tab and an embossed Wings logo on the tongue. Anchoring the sneaker is an off-white foam midsole with encapsulated Air-sole cushioning.",in_stock
jordan-2-retro-origins-(ps)-DQ8564-101,Product,Jordan 2 Retro Origins (PS),90.00,DQ8564-101,https://image.goat.com/attachments/product_template_pictures/images/092/487/611/original/DQ8564_101.png.png,"Made for little kids, the Air Jordan 2 Retro PS ‘Origins’ features accent colors inspired by the shoe’s premium ‘80s roots. The legacy silhouette makes use of a white leather upper with a lizard-textured midfoot overlay outlined in red and green piping. Exterior branding elements are limited to an embossed Wings logo on the tongue and a Nike wordmark on the heel tab, both of which are rendered in a bold Fire Red finish. A contrasting hit of Fir Green lands on the heel counter. Anchoring the sneaker is a vintage off-white midsole built with cushy foam.",in_stock
jordan-11-retro-dmp-gratitude-(2023)-(gs)-378038-170,Product,Jordan 11 Retro DMP Gratitude (2023) (GS),185.00,378038-170,https://image.goat.com/attachments/product_template_pictures/images/093/519/326/original/1286786_00.png.png,"Crafted for big kids, he Air Jordan 11 Retro GS ‘Gratitude / Defining Moments’ features color blocking reminiscent of the iconic ‘Concord’ AJ11, highlighted by a white leather upper with tonal webbing eyelets and a contrasting black mudguard in glossy patent leather. A metallic gold Jumpman shines on the lateral collar, matching the stylized ‘23’ stamped on the back tab. The sneaker rests on a cushy white Phylon midsole, supported underfoot by a cream-tinted semi-translucent rubber outsole.",in_stock
jordan-11-retro-dmp-gratitude-(2023)-CT8012-170,Product,Jordan 11 Retro DMP Gratitude (2023),230.00,CT8012-170,https://image.goat.com/attachments/product_template_pictures/images/093/247/099/original/1176804_00.png.png,"The 2023 edition of the Air Jordan 11 Retro &#39;Gratitude / Defining Moments&#39;, also known as &#39;DMP&#39;, brings back a coveted colorway of the legacy model, originally paired with an Air Jordan 6 as one-half of the &#39;Defining Moments Pack&#39; from 2006. Inspired by the OG &#39;Concord&#39; colorway, the championship silhouette features a white tumbled leather upper with tonal webbing eyelets and a black patent leather mudguard. Metallic gold accents land on the shoe&#39;s branding elements, including an embossed Jumpman logo on the lateral ankle and a &#39;23&#39; stamped on the heel tab. The sneaker rides on a Phylon midsole, supported by a carbon fiber shank plate and a translucent rubber outsole.",in_stock
jordan-5-retro-georgetown-FD6812-400,Product,Jordan 5 Retro Georgetown,210.00,FD6812-400,https://image.goat.com/attachments/product_template_pictures/images/094/065/874/original/1220696_00.png.png,"The Air Jordan 5 Retro SE ‘Midnight Navy’ highlights a tonal finish on the textile and suede upper, equipped with a padded collar and breathable quarter panel netting. Molded black eyelets match the Jumpman logos that decorate the tongue and back heel. The sneaker sits atop a white polyurethane midsole with speckled shark-tooth detailing and a visible Air-sole unit in the heel. A blue-tinted translucent rubber outsole featuring herringbone traction pattern for optimal grip completes the look.",in_stock
jordan-5-retro-georgetown-(gs)-FN5452-400,Product,Jordan 5 Retro Georgetown (GS),150.00,FN5452-400,https://image.goat.com/attachments/product_template_pictures/images/094/708/342/original/1289843_00.png.png,"Built for big kids, the Air Jordan 5 Retro SE GS ‘Midnight Navy’ utilizes textile paneling on the midfoot and toe box, while tonal suede construction appears throughout the padded collar and heel overlay. The latter is accented with an embroidered black Jumpman, matching a second Jumpman logo on the tongue. A contrasting white foam midsole features speckled shark tooth detailing and a visible Air-sole unit in the heel. Underfoot, a translucent rubber outsole yields durable traction.",in_stock
jordan-1-retro-high-og-royal-reimagined-DZ5485-042,Product,Jordan 1 Retro High OG Royal Reimagined,180.00,DZ5485-042,https://image.goat.com/attachments/product_template_pictures/images/093/854/139/original/1250147_00.png.png,"The Air Jordan 1 Retro High OG ‘Royal Reimagined’ brings back the original 1985 colorway utilizing different materials. Replacing the leather construction of the original, the upper is draped in smooth suede, featuring a black base with contrasting royal blue accents on the toe box, Swoosh, heel and collar overlay. The latter is marked with the iconic Jordan Wings logo, while a woven Nike Air tag adorns the breathable nylon tongue. The classic silhouette is mounted on a sturdy rubber cupsole, highlighted by white sidewalls and a grippy royal blue outsole.",in_stock
jordan-12-retro-cherry-(2023)-CT8013-116,Product,Jordan 12 Retro Cherry (2023),210.00,CT8013-116,https://image.goat.com/attachments/product_template_pictures/images/094/167/791/original/1152263_00.png.png,"The 2023 edition of the Air Jordan 12 Retro ‘Cherry’ reintroduces the OG colorway of the shoe that Michael Jordan wore during his penultimate championship season. Highlighted with radiating stitched lines, the white leather upper is fortified with lizard-textured overlays in a bold scarlet finish. The Jumpman logo graces the tongue in black embroidery, matching the shoe’s textile collar lining. The sneaker rides on a Phylon midsole with full-length Zoom Air cushioning. Underfoot, the semi-translucent red rubber outsole reveals black herringbone traction pods and an exposed carbon fiber shank plate.",in_stock
jordan-1-retro-low-og-chris-paul-FZ0455-200,Product,Jordan 1 Retro Low OG Chris Paul,160.00,FZ0455-200,https://image.goat.com/attachments/product_template_pictures/images/094/676/039/original/1265687_00.png.png,"The Chris Paul x Air Jordan 1 Retro Low OG ‘Give Them Flowers’ features a debossed tonal floral pattern on the white leather upper, accented with a signature Swoosh in off-white hairy suede. The latter material reappears on the toe box and back tab, marked with the Wings logo for an OG touch. Atop the suede tongue, a woven Nike Air tag displays the phrase ‘Give Them Flowers’ on the interior side. A multicolor floral print adds vibrant pops of color to the insole and translucent rubber outsole.",in_stock
jordan-1-high-zoom-air-cmft-2-día-de-muertos-FQ8155-010,Product,Jordan 1 High Zoom Air CMFT 2 Día De Muertos,165.00,FQ8155-010,https://image.goat.com/attachments/product_template_pictures/images/094/716/252/original/1293070_00.png.png,"Launching as part of Nike’s annual Day of the Dead celebration, the Air Jordan 1 High Zoom Comfort 2 ‘Día De Muertos’ features a faux distressed finish throughout the leather upper. A brush-off effect in black and ivory is accompanied by a floral design atop the toe box and quarter panel. On the lateral heel, a skull graphic in gold embroidery delivers a contrasting pop of color. The updated rubber cupsole houses a Zoom Air heel unit encapsulated in an interior wedge made with Jordan Formula 23 foam.",in_stock
jordan-1-retro-high-og-satin-bred-(women's)-FD4810-061,Product,Jordan 1 Retro High OG Satin Bred (Women's),180.00,FD4810-061,https://image.goat.com/attachments/product_template_pictures/images/094/297/281/original/1228703_00.png.png,"The Women’s Air Jordan 1 Retro High OG ‘Satin Bred’ 2023 mirrors an extremely limited AJ1 release from 2016. Finished in the iconic bred color scheme, the high-top dons an upper built entirely with shiny satin. OG-inspired branding elements feature a woven Nike tag atop the tongue and a stitched Jordan Wings logo on the lateral collar flap. The sneaker rests on a contrasting white midsole, featuring an encapsulated Air-sole unit in the heel and a crimson rubber outsole underfoot.",in_stock
jordan-3-retro-sp-j-balvin-medellín-sunset-FN0344-901,Product,Jordan 3 Retro SP J Balvin Medellín Sunset,250.00,FN0344-901,https://image.goat.com/attachments/product_template_pictures/images/093/247/107/original/1220961_00.png.png,"The J Balvin x Air Jordan 3 Retro &#39;Medellín Sunset&#39; reunites the creative partners on a tropical colorway of the iconic silhouette. Inspired by the breathtaking sunsets of J Balvin’s hometown of Medellin, Colombia, this special-edition AJ3 sports an ivory-colored leather upper with tonal elephant print overlays at the forefoot and heel. A gradient blend of yellow, orange and dark purple lands on the rear midsole and molded back tab, featuring mismatched Nike branding on the left shoe and J Balvin’s smiley face icon on the right. An embroidered gold Jumpman graces the tongue. Undergirding the sneaker is a blue-tinged translucent rubber outsole.",in_stock
jordan-4-retro-red-cement-(gs)-408452-161,Product,Jordan 4 Retro Red Cement (GS),150.00,408452-161,https://image.goat.com/attachments/product_template_pictures/images/091/794/973/original/1200359_00.png.png,"Made for big kids, the Air Jordan 4 Retro GS ‘Red Cement’ combines OG color blocking with a familiar Chicago-inspired palette. The mid-top carries a white leather upper, featuring breathable quarter panel netting and molded eyelets in black. The shoe’s signature support wings are finished in crimson with black speckled detailing, matching the Jumpman-branded heel tag. A second Jumpman appears on the Flight tongue tag. The mid-top is mounted on a two-tone polyurethane midsole, fitted with exposed Air-sole cushioning and supported by a herringbone-traction rubber outsole.",in_stock
jordan-4-retro-red-cement-DH6927-161,Product,Jordan 4 Retro Red Cement,210.00,DH6927-161,https://image.goat.com/attachments/product_template_pictures/images/092/326/342/original/1200361_00.png,"The Air Jordan 4 Retro ‘Red Cement’ showcases color blocking that recalls the OG ‘White Cement’ colorway. The mid-top carries a white leather upper with tonal quarter panel netting and contrasting black accents on the molded eyelets and interior lining. Vibrant hits of Fire Red — accompanied by black speckled detailing — land on the shoe’s support wings, polyurethane midsole and heel tab. The latter features embossed Jumpman branding. A second Jumpman icon decorates the Flight tongue tag. Underfoot, a herringbone-traction rubber outsole delivers superior grip.",in_stock
jordan-1-retro-high-og-palomino-DZ5485-020,Product,Jordan 1 Retro High OG Palomino,180.00,DZ5485-020,https://image.goat.com/attachments/product_template_pictures/images/089/053/211/original/1116436_00.png.png,"The Air Jordan 1 Retro High OG ‘Palomino’ merges a luxe build with OG-inspired two-tone color blocking. The sneaker icon carries a black leather upper, accented with aged brown nubuck on the toe box, Swoosh, heel overlay and collar flap. The latter is marked with a black Wings logo on the lateral side, while the woven tongue tag displays a Nike logo with metallic gold lettering. A contrasting off-white finish is applied to the midsole, built with stitched sidewall construction and encapsulated Air-sole cushioning. Underfoot, a brown rubber outsole features a traction pattern designed to grip the hardwood.",in_stock
jordan-5-retro-burgundy-(2023)-DZ4131-600,Product,Jordan 5 Retro Burgundy (2023),225.00,DZ4131-600,https://image.goat.com/attachments/product_template_pictures/images/092/050/951/original/1191107_00.png.png,"The 2023 edition of the Air Jordan 5 Retro SE ‘Burgundy’ brings back a 2006 colorway from Jordan Brand’s Lifestyle Series. The legacy silhouette utilizes a burgundy suede upper, accented with contrast stitching and breathable translucent netting on the quarter panel. Embroidered Jumpman branding decorates the heel overlay and tongue, treated with a sliver reflective finish for added visibility during low-light conditions. A color-matched polyurethane features speckled shark-tooth detailing and a visible Air-sole unit nestled in the heel. Underfoot, a translucent herringbone-traction outsole delivers reliable grip.",in_stock
jordan-4-retro-frozen-moments-(women's)-AQ9129-001,Product,Jordan 4 Retro Frozen Moments (Women's),210.00,AQ9129-001,https://image.goat.com/attachments/product_template_pictures/images/091/513/731/original/1200353_00.png.png,"The Women’s Air Jordan 4 Retro ‘Frozen Moments’ features a pale grey suede upper with a color-matched forefoot overlay in glossy leather. Breathable netting is utilized on the throat and quarter panel, while the shoe’s molded eyelets and support wings shine in a metallic silver finish. Tonal Jumpman branding embellishes the tongue and molded heel tab. Anchoring the sneaker is a grey foam midsole with visible Air-sole cushioning in the heel.",in_stock
jordan-1-retro-high-og-sp-union-la-bephies-beauty--FD2565-100,Product,Jordan 1 Retro High OG SP Union LA Bephies Beauty Supply Summer of ‘96,200.00,FD2565-100,https://image.goat.com/attachments/product_template_pictures/images/089/261/115/original/1190184_00.png.png,"The Union LA x Bephie’s Beauty Supply x Air Jordan 1 Retro High OG SP &#39;Summer of &#39;96&#39; delivers a three-way collaboration that reunites Jordan Brand with Chris Gibbs and Beth Birkett Gibbs. Their unique take on the iconic silhouette features a white leather upper with exposed green stitching, a pale grey Swoosh and woven detailing that recalls the Nike Air Footscape Woven. Yellow trim outlines the shoe’s classic lines, matching the laces and the discreet ‘UN/LA’ label that adorns the lateral ankle. Additional branding elements include a woven Nike Air tongue tag and a tonal Wings logo stamped on the collar flap. A vintage pre-yellowed finish is applied to the durable rubber cupsole.",in_stock
jordan-13-retro-wolf-grey-(2023)-(td)-DJ3004-160,Product,Jordan 13 Retro Wolf Grey (2023) (TD),85.00,DJ3004-160,https://image.goat.com/attachments/product_template_pictures/images/090/713/372/original/1235985_00.png.png,"Built for a new generation of Michael Jordan fans, the Air Jordan 13 Retro TD ‘White Wolf Grey’ delivers a neutral colorway in celebration of the classic silhouette’s 25th anniversary. Dimpled overlays in white tumbled leather dominate the upper, featuring grey suede paneling and a forefoot built with white tumbled leather. An embroidered Jumpman in True Red adorns the tongue, while the 13’s signature holographic eye is embedded in the lateral collar. Underfoot, the outsole leverages herringbone traction pods for reliable grip.",in_stock
jordan-1-retro-low-og-black-toe-(2023)-(gs)-CZ0858-106,Product,Jordan 1 Retro Low OG Black Toe (2023) (GS),120.00,CZ0858-106,https://image.goat.com/attachments/product_template_pictures/images/091/410/197/original/1236927_00.png.png,"Scaled down for big kids, the Air Jordan 1 Retro Low OG GS ‘Black Toe’ brings back an original 1985 colorway. The low-top carries an all-leather upper that combines a white base with contrasting black accents on the forefoot overlay, eyestay and signature Swoosh. Bold hits of Varsity Red settle on the heel and back tab, the latter marked with a stitched Wings logo. Nike Air branding decorates the tongue tag and sockliner. Encapsulated Air-sole cushioning enhances the midsole, rendered in a classic white finish and supported by a durable crimson rubber outsole.",in_stock
jordan-5-retro-low-dongdan-DX4355-015,Product,Jordan 5 Retro Low Dongdan,190.00,DX4355-015,https://image.goat.com/attachments/product_template_pictures/images/092/163/089/original/1212727_00.png.png,"The Air Jordan 5 Retro Low ‘Dongdan’ pays homage to the legendary streetball courts of Beijing. The low-top sports a black nubuck upper with contrast pink stitching and translucent netting on the quarter panel. A Jumpman icon adorns the silver reflective tongue, while the Dongdan tournament’s logo is embroidered on the back heel. The sneaker rests on a black polyurethane midsole, fitted with visible Air-cushioning and accented with pink shark-tooth detailing covered in black speckles. A pink-tinted translucent rubber outsole delivers grippy traction underfoot.",in_stock
jordan-1-retro-high-og-unc-toe-(ps)-FD1412-400,Product,Jordan 1 Retro High OG UNC Toe (PS),85.00,FD1412-400,https://image.goat.com/attachments/product_template_pictures/images/089/295/855/original/1214938_00.png.png,"Inspired by Michael Jordan’s alma mater, the Air Jordan 1 Retro High OG PS ‘UNC Toe’ delivers a scaled-down model built for little kids. The high-top makes use of an all-leather upper, featuring a white quarter panel with contrasting black hits on the forefoot overlay, high-cut collar and signature Swoosh. University Blue accents make their way to the toe box, ankle and heel. The sneaker is mounted on a sturdy rubber cupsole that pairs white sidewalls with a Tar Heel blue rubber outsole.",in_stock
jordan-1-retro-high-og-unc-toe-DZ5485-400,Product,Jordan 1 Retro High OG UNC Toe,180.00,DZ5485-400,https://image.goat.com/attachments/product_template_pictures/images/090/732/808/original/1145907_00.png.png,"Inspired by Michael Jordan’s alma mater, the Air Jordan 1 Retro High OG ‘UNC Toe’ brings back the distinctive color blocking originally featured on the ‘Bred Toe’ AJ1 from 2018. The high-top utilizes an all-leather upper with white quarter panels and contrasting hits of black on the signature Swoosh and forefoot overlay. University Blue accents make their way to the toe box, heel and collar flap, marked with a retro Wings logo on the lateral side. A woven Nike tag atop the breathable nylon tongue delivers an OG-inspired touch. Lightweight cushioning arrives via a white rubber midsole with an Air-sole heel unit encapsulated in a polyurethane wedge. Underfoot, a blue rubber outsole provides durable traction with every step.",in_stock
jordan-1-retro-high-og-unc-toe-(gs)-FD1437-400,Product,Jordan 1 Retro High OG UNC Toe (GS),140.00,FD1437-400,https://image.goat.com/attachments/product_template_pictures/images/090/794/017/original/1214932_00.png.png,"Made for big kids, the Air Jordan 1 Retro High OG GS ‘UNC Toe’ showcases a color combination that nods to Michael Jordan’s alma mater. Smooth leather is deployed on the upper, featuring a neutral white and black base with University Blue accents on the toe box, heel overlay and ankle. The shoe’s OG-inspired aesthetic is completed with a woven Nike tongue tag and an embossed Wings logo on the lateral collar flap. Underpinning the sneaker is a white rubber midsole, fitted with encapsulated Air-sole cushioning and supported by a grippy rubber outsole in Tar Heel blue.",in_stock
jordan-1-retro-high-og-spider-man-across-the-spide-DV1748-601,Product,Jordan 1 Retro High OG Spider-Man Across the Spider-Verse,200.00,DV1748-601,https://image.goat.com/attachments/product_template_pictures/images/085/116/986/original/1103114_00.png.png,"The Marvel x Air Jordan 1 Retro High OG ‘Next Chapter&#39; delivers a collaborative colorway tied to the animated film &#39;Spider-Man: Across the Spider-Verse.’ A play on the original ‘Chicago’ colorway, this reimagined take on the sneaker icon features a white leather upper with black patent leather on the collar and Swoosh. Scarlet overlays are composed of a patchwork mix of different textures and prints — a pieced-together design that nods to the multidimensional Spiderman universe. A retro Wings logo is stamped on the lateral collar flap, while a woven Nike tag decorates the nylon tongue. The high-top rides on a rubber cupsole that pairs aged sidewalls with a crimson semi-translucent rubber outsole.",in_stock
jordan-5-retro-se-craft-light-orewood-brown-FD9222-180,Product,Jordan 5 Retro SE Craft Light Orewood Brown,210.00,FD9222-180,https://image.goat.com/attachments/product_template_pictures/images/086/339/739/original/1103113_00.png.png,"The Air Jordan 5 Retro SE ‘Craft’ updates the legacy silhouette with a subtle color palette and a refreshed build. Crafted from taupe-colored suede and textile, the upper is secured with two-tone laces and accented with translucent quarter-panel netting. Orange textile lines the tongue, matching the signature Jumpman that decorates the exterior. A second Jumpman icon graces the heel overlay in grey embroidery. The mid-top rides on an off-white polyurethane midsole, featuring speckled shark-tooth detailing and a visible Air-sole unit in the heel. Underfoot, a translucent herringbone-pattern rubber outsole yields superior stop-and-go traction.",in_stock
jordan-4-retro-thunder-(2023)-(gs)-408452-017,Product,Jordan 4 Retro Thunder (2023) (GS),150.00,408452-017,https://image.goat.com/attachments/product_template_pictures/images/086/847/769/original/1141860_00.png.png,"Made for big kids, the 2023 edition of the Air Jordan 4 Retro GS ‘Thunder’ brings back the coveted two-tone colorway originally released in 2006. The mid-top features a black nubuck upper with contrasting yellow accents. They land on the shoe’s molded eyelets, quarter panel and lower tongue, with the latter two components covered in black netting that reflect the AJ4’s original ’89 specs. Traditional Jumpman branding decorates the molded back tab and woven tongue tag. The sneaker rests on a yellow polyurethane midsole, enhanced with visible Air-sole cushioning and supported by a herringbone-traction rubber outsole.",in_stock
jordan-4-retro-thunder-(2023)-DH6927-017,Product,Jordan 4 Retro Thunder (2023),210.00,DH6927-017,https://image.goat.com/attachments/product_template_pictures/images/086/042/594/original/1124754_00.png.png,"The 2023 edition of the Air Jordan 4 Retro ‘Thunder’ brings back the coveted colorway originally released in 2006 (and previously reissued in 2012). The upper is draped in smooth black nubuck, contrasted by hits of yellow on the molded eyelets, quarter panel, and lower tongue, with the latter two components covered in black netting. Jumpman branding appears on the Flight tongue tag and molded heel tab. Lightweight cushioning comes courtesy of a yellow polyurethane midsole, enhanced with an exposed Air-sole unit in the heel.",in_stock
jordan-2-retro-cement-grey-DR8884-100,Product,Jordan 2 Retro Cement Grey,175.00,DR8884-100,https://image.goat.com/attachments/product_template_pictures/images/088/220/322/original/1124753_00.png.png,"The Air Jordan 2 Retro ‘White Cement’ treats Michael Jordan’s sophomore signature shoe to a simple makeover. The white leather upper features a tonal lizard-textured overlay, framed in black and grey piping and accented with a grey molded heel tab. The latter is marked with an embossed Nike wordmark, while a grey Wings logo adorns the tongue. A polyurethane midsole packs encapsulated Air-sole cushioning for a smooth ride. Inside the shoe, the sockliner displays a skyline graphic and the phrase ‘Look, Up in the Air.’",in_stock
jordan-3-retro-wizards-CT8532-148,Product,Jordan 3 Retro Wizards,210.00,CT8532-148,https://image.goat.com/attachments/product_template_pictures/images/085/551/715/original/1038216_00.png.png,"The Air Jordan 3 Retro ‘Washington Wizards’ showcases a familiar design based on a PE colorway that Michael Jordan wore during his time in D.C. Featuring color blocking reminiscent of the OG ‘True Blue’ edition from 1988, the classic silhouette makes use of a white tumbled leather upper with grey elephant-print overlays at the toe and heel. Contrasting blue accents appear on the interior lining, molded eyelets, and the raised Jumpman logo that decorates the heel tab. A second Jumpman graces the tongue in copper-colored embroidery, matching the circular eyelets that dot the forefoot. The mid-top is mounted on a two-tone polyurethane midsole, equipped with a visible Air-sole heel unit and supported by a durable grey rubber outsole.",in_stock
